what,kind,bundleId,bundleVersion,description,time
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1319164361437
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319164362515
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319164362765
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1319164378750
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.surround.with.try.catch",1319164398218
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1319164405406
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1319164405906
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1319164449250
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319164451718
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319164668703
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1319164672375
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1319164674343
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1319164676375
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1319164677562
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319164834218
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319165417421
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319165417843
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319165417859
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319165417937
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319165419437
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319165420359
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319165420359
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319165420484
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319165668171
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319165668625
